# This is the list of histogram data!
# Number	cdNum	mark
2130	13	0
2131	13	0
2132	12	0
2133	18	0
2134	2	0
2135	1	1
2136	16	12
2137	2	2
2138	6	6
2139	1	0
2140	1	0
2141	2	0
2142	55	0
2143	200	0
2144	200	167
2145	3	0
2146	19	0
2147	23	0
2148	6	0
2149	15	0
2150	1	0
2151	109	0
2152	12	0
2153	7	0
2154	1	0
2155	12	0
2156	1	0
2157	3	0
2158	9	0
2159	1	1
2160	16	16
2161	1	1
2162	2	2
2163	1	0
2164	42	0
2165	30	0
2166	1	0
2167	67	0
2168	1	0
2169	10	0
2170	14	0
2171	23	0
2172	7	0
2173	44	0
2174	200	0
2175	4	0
2176	13	13
2177	17	17
2178	2	2
2179	1	0
2180	25	0
2181	1	0
2182	168	0
2183	12	0
2184	6	0
2185	136	0
2186	1	0
2187	102	0
2188	1	0
2189	116	0
2190	3	0
2191	46	0
2192	78	0
2193	1	0
2194	14	0
2195	16	16
2196	19	0
2197	31	0
2198	2	2
2199	1	1
2200	3	3
2201	12	4
2202	3	0
2203	18	0
2204	5	0
2205	8	0
2206	21	0
2207	19	0
2208	5	0
2209	22	0
2210	1	0
2211	12	0
2212	112	0
2213	1	0
2214	4	0
2215	1	0
2216	111	0
2217	2	0
2218	1	0
2219	200	200
2220	22	22
2221	200	200
2222	18	0
2223	9	0
2224	8	0
2225	27	0
2226	1	0
2227	52	48
2228	2	2
2229	2	2
2230	1	0
2231	2	0
2232	13	0
2233	21	0
2234	17	0
2235	26	0
2236	3	0
2237	7	0
2238	31	0
2239	8	0
2240	2	0
2241	1	0
2242	9	0
2243	5	0
2244	1	0
2245	13	0
2246	3	3
2247	12	0
2248	200	0
2249	25	0
2250	10	0
2251	1	0
2252	3	0
2253	30	0
2254	15	0
2255	13	0
2256	2	0
2257	60	0
2258	17	0
2259	1	0
2260	6	0
2261	25	0
2262	129	129
2263	2	2
2264	3	3
2265	1	1
2266	25	0
2267	200	0
2268	39	0
2269	1	0
2270	35	0
2271	4	0
2272	6	0
2273	19	0
2274	150	0
2275	6	0
2276	21	0
2277	18	0
2278	2	0
2279	1	0
2280	1	0
2281	52	0
2282	26	0
2283	19	0
2284	4	0
2285	44	0
2286	2	0
2287	15	0
2288	1	0
2289	2	2
2290	21	21
2291	3	0
2292	17	0
2293	15	0
2294	3	0
2295	12	0
2296	7	0
2297	24	0
2298	74	0
2299	1	0
2300	1	0
2301	146	0
2302	15	0
2303	5	0
2304	88	0
2305	2	0
2306	3	0
2307	6	0
2308	2	2
2309	170	170
2310	8	8
2311	4	4
2312	1	1
2313	86	0
2314	3	0
2315	13	0
2316	42	0
2317	1	0
2318	18	0
2319	29	0
2320	10	0
2321	3	0
2322	12	0
2323	34	0
2324	7	7
2325	6	6
2326	42	42
2327	200	200
2328	20	19
2329	24	0
2330	76	0
2331	20	0
2332	37	0
2333	3	0
2334	163	0
2335	9	0
2336	2	0
2337	1	0
2338	19	19
2339	29	0
2340	8	0
2341	9	0
2342	7	0
2343	16	0
2344	1	0
2345	11	0
2346	10	0
2347	8	0
2348	2	0
2349	1	0
2350	22	0
2351	3	0
2352	3	3
2353	1	0
2354	173	0
2355	1	0
2356	1	0
2357	1	0
2358	3	0
2359	3	0
2360	10	0
2361	8	0
2362	5	0
2363	200	0
2364	6	0
2365	8	0
2366	23	0
2367	1	0
2368	33	0
2369	32	0
2370	4	0
2371	47	0
2372	38	31
2373	18	18
2374	38	30
2375	2	2
2376	1	0
2377	20	0
2378	41	0
2379	72	0
2380	5	0
2381	2	0
2382	26	0
2383	17	0
2384	21	0
2385	15	0
2386	11	0
2387	34	0
2388	4	0
2389	1	0
2390	6	0
2391	67	0
2392	1	1
2393	29	29
2394	7	0
2395	17	0
2396	1	0
2397	1	0
2398	22	0
2399	7	0
2400	5	0
2401	61	0
2402	17	0
2403	22	0
2404	50	0
2405	28	0
2406	3	0
2407	13	0
2408	7	0
2409	1	0
2410	82	82
2411	7	7
2412	52	0
2413	4	0
2414	30	0
2415	35	0
2416	34	0
2417	21	0
2418	43	0
2419	9	0
2420	9	0
2421	1	0
2422	14	0
2423	8	0
2424	10	0
2425	8	0
2426	14	0
2427	16	0
2428	1	0
2429	9	0
2430	6	0
2431	1	0
2432	26	0
2433	12	0
2434	1	0
2435	8	8
2436	10	10
2437	4	0
2438	86	0
2439	11	0
2440	200	67
2441	6	0
2442	5	0
2443	1	0
2444	4	0
2445	10	0
2446	21	0
2447	1	0
2448	23	0
2449	4	0
2450	37	0
2451	59	0
2452	33	10
2453	21	0
2454	1	0
2455	1	0
2456	19	0
2457	1	0
2458	11	0
2459	24	0
2460	1	0
2461	2	0
2462	34	0
2463	4	3
2464	7	7
2465	28	25
2466	1	0
2467	1	0
2468	3	0
2469	18	0
2470	1	0
2471	1	0
2472	3	0
2473	68	0
2474	137	0
2475	5	0
2476	5	0
2477	1	0
2478	17	0
2479	11	0
2480	36	0
2481	1	0
2482	1	0
2483	13	0
2484	40	0
2485	200	0
2486	2	0
2487	13	0
2488	43	0
2489	6	0
2490	9	0
2491	4	0
2492	1	0
2493	200	0
2494	7	0
2495	1	0
2496	5	0
2497	3	3
2498	14	14
2499	26	26
2500	15	0
2501	12	0
2502	15	0
2503	14	0
2504	11	0
2505	29	0
2506	5	0
2507	8	0
2508	22	0
2509	20	0
2510	15	0
2511	14	0
2512	12	0
2513	9	0
2514	14	0
2515	1	0
2516	19	0
2517	22	0
2518	1	0
2519	16	0
2520	1	0
2521	150	0
2522	11	0
2523	61	0
2524	78	0
2525	4	1
2526	10	10
2527	39	7
2528	25	0
2529	17	0
2530	1	0
2531	200	0
2532	70	0
2533	1	0
2534	3	0
2535	6	0
2536	1	0
2537	17	0
2538	2	0
2539	200	200
2540	1	0
2541	25	0
2542	1	0
2543	12	0
2544	35	0
2545	21	0
2546	200	7
2547	156	37
2548	8	0
2549	13	0
2550	47	0
2551	1	0
2552	2	0
2553	7	0
2554	5	5
2555	8	0
2556	9	0
2557	200	200
2558	20	20
2559	3	3
2560	16	0
2561	2	0
2562	1	0
2563	25	0
2564	7	0
2565	3	0
2566	26	0
2567	21	0
2568	8	0
2569	200	0
2570	11	0
2571	1	0
2572	1	0
2573	5	0
2574	4	0
2575	11	0
2576	21	0
2577	4	0
2578	8	8
2579	1	1
2580	5	0
2581	10	0
2582	2	0
2583	1	0
2584	1	0
2585	39	0
2586	8	0
2587	4	0
2588	3	0
2589	200	0
2590	50	0
2591	12	0
2592	1	0
2593	9	0
2594	14	0
2595	60	0
2596	3	3
2597	28	28
2598	5	0
2599	9	0
2600	52	0
2601	13	0
2602	49	0
2603	28	0
2604	26	0
2605	91	0
2606	1	0
2607	44	0
2608	10	0
2609	10	0
2610	1	0
2611	40	0
2612	1	0
2613	80	0
2614	15	0
2615	8	0
2616	3	0
2617	2	0
2618	9	0
2619	82	0
2620	1	0
2621	193	0
2622	47	0
2623	5	0
2624	38	38
2625	15	15
2626	4	0
2627	1	0
2628	15	0
2629	50	0
2630	26	0
2631	8	0
2632	50	0
2633	1	0
2634	1	0
2635	73	0
2636	3	3
2637	1	1
2638	1	0
2639	2	0
2640	8	0
2641	37	0
2642	79	0
2643	22	0
2644	1	0
2645	31	0
2646	2	0
2647	4	0
2648	2	0
2649	2	0
2650	9	0
2651	1	0
2652	4	4
2653	3	3
2654	5	0
2655	33	0
2656	11	0
2657	4	0
2658	1	0
2659	17	0
2660	34	0
2661	1	0
2662	2	0
2663	7	0
2664	30	30
2665	146	0
2666	14	0
2667	7	0
2668	24	0
2669	45	0
2670	8	0
2671	28	0
2672	167	0
2673	5	0
2674	3	3
2675	4	0
2676	3	3
2677	5	0
2678	16	0
2679	19	0
2680	9	0
2681	29	0
2682	1	0
2683	56	0
2684	12	0
2685	21	0
2686	42	0
2687	32	0
2688	82	0
2689	121	0
2690	77	0
2691	2	0
2692	3	3
2693	1	1
2694	27	27
2695	16	11
2696	4	0
2697	22	0
2698	7	0
2699	16	0
2700	1	0
2701	14	0
2702	87	0
2703	2	0
2704	11	0
2705	156	0
2706	1	0
2707	1	0
2708	2	2
2709	2	0
2710	2	2
2711	181	181
2712	1	1
2713	1	0
2714	2	0
2715	27	0
2716	2	0
2717	200	0
2718	1	0
2719	5	0
2720	1	0
2721	1	0
2722	77	0
2723	200	5
2724	31	0
2725	1	0
2726	92	0
2727	200	0
2728	1	0
2729	31	0
2730	4	0
2731	24	0
2732	6	0
2733	1	1
2734	2	0
2735	7	0
2736	2	0
2737	13	0
2738	6	0
2739	16	0
2740	42	0
2741	37	0
2742	1	0
2743	1	0
2744	37	0
2745	20	0
2746	17	0
2747	2	0
2748	2	0
2749	23	2
2750	2	2
2751	1	1
2752	1	1
2753	1	0
2754	1	0
2755	21	0
2756	18	0
2757	15	0
2758	5	0
2759	1	0
2760	69	0
2761	1	0
2762	22	0
2763	23	0
2764	14	0
2765	12	0
2766	98	0
2767	17	4
2768	4	4
2769	1	1
2770	147	147
2771	1	1
2772	1	1
2773	6	0
2774	43	0
2775	10	0
2776	1	0
2777	1	0
2778	1	0
2779	20	0
2780	1	0
2781	1	0
2782	10	0
2783	7	0
2784	5	0
2785	1	0
2786	198	0
2787	200	0
2788	1	0
2789	2	0
2790	5	4
2791	4	4
2792	18	18
2793	1	0
2794	38	0
2795	65	0
2796	18	0
2797	1	0
2798	180	0
2799	1	0
2800	17	0
2801	14	0
2802	3	0
2803	3	0
2804	5	0
2805	9	0
2806	10	0
2807	2	0
2808	5	5
2809	7	7
2810	196	0
2811	1	0
2812	12	0
2813	2	0
2814	5	0
2815	1	1
2816	1	1
2817	10	10
2818	4	0
2819	200	0
2820	14	0
2821	75	0
2822	11	0
2823	3	0
2824	28	28
2825	1	1
2826	9	9
2827	14	14
2828	1	0
2829	14	0
2830	160	0
2831	17	0
2832	18	0
2833	2	0
2834	1	0
2835	1	0
2836	8	0
2837	1	1
2838	5	5
2839	5	5
2840	27	23
2841	4	0
2842	1	0
2843	10	0
2844	7	0
2845	10	0
2846	71	0
2847	21	0
2848	6	0
2849	25	0
2850	3	0
2851	1	0
2852	17	0
2853	21	0
2854	9	0
2855	1	0
2856	5	0
2857	15	0
2858	7	7
2859	11	11
2860	34	0
2861	2	0
2862	135	47
2863	151	0
2864	9	0
2865	11	0
2866	17	0
2867	1	0
2868	155	0
2869	6	0
2870	2	0
2871	1	0
2872	4	4
2873	1	1
2874	6	5
2875	29	16
2876	4	0
2877	3	0
2878	1	0
2879	28	0
2880	20	0
2881	1	0
2882	10	0
2883	26	0
2884	22	0
2885	13	0
2886	1	0
2887	1	0
2888	109	0
2889	1	0
2890	2	0
2891	1	0
2892	2	1
2893	6	0
2894	1	0
2895	8	0
2896	7	0
2897	20	0
2898	8	0
2899	4	0
2900	26	0
2901	1	0
2902	4	0
2903	10	0
2904	1	0
2905	20	0
2906	21	0
2907	8	0
2908	11	0
2909	1	0
2910	1	0
2911	15	0
2912	11	0
2913	1	0
2914	10	0
2915	16	0
2916	75	0
2917	2	0
2918	2	0
2919	2	0
2920	12	0
2921	1	0
2922	2	2
2923	1	0
2924	21	21
2925	19	14
2926	36	4
2927	16	0
2928	38	0
2929	1	0
2930	5	0
2931	121	0
2932	1	0
2933	9	0
2934	59	0
2935	65	0
2936	35	0
2937	7	0
2938	1	0
2939	2	1
2940	26	0
2941	15	0
2942	37	0
2943	12	0
2944	3	0
2945	23	0
2946	6	0
2947	31	0
2948	90	0
2949	1	0
2950	4	4
2951	1	0
2952	16	0
2953	23	0
2954	10	0
2955	7	0
2956	29	0
2957	5	0
2958	4	0
2959	3	0
2960	3	0
2961	1	0
2962	1	0
2963	4	4
2964	1	1
2965	166	0
2966	13	0
2967	8	0
2968	25	0
2969	11	0
2970	124	0
2971	29	0
2972	39	0
2973	3	0
2974	1	0
2975	37	37
2976	10	0
2977	51	0
2978	111	0
2979	4	0
2980	15	0
2981	3	0
2982	80	0
2983	6	0
2984	7	0
2985	2	0
2986	3	0
2987	26	0
2988	1	0
2989	2	1
2990	1	1
2991	20	0
2992	17	0
2993	148	0
2994	18	0
2995	17	0
2996	2	2
2997	5	5
2998	71	63
2999	27	0
3000	3	0
3001	6	0
3002	11	0
3003	200	0
3004	10	0
3005	1	0
3006	1	0
3007	135	0
3008	49	0
3009	17	0
3010	1	0
3011	1	0
3012	1	1
3013	15	0
3014	65	0
3015	1	0
3016	26	0
3017	77	0
3018	11	0
3019	15	0
3020	7	0
3021	85	0
3022	3	0
3023	52	0
3024	1	0
3025	4	0
3026	10	10
3027	2	2
3028	2	0
3029	1	0
3030	4	0
3031	27	0
3032	19	0
3033	12	0
3034	31	0
3035	3	0
3036	43	0
3037	1	0
3038	13	0
3039	200	200
3040	19	0
3041	1	0
3042	200	161
3043	3	3
3044	1	0
3045	1	0
3046	92	0
3047	72	0
3048	16	0
3049	2	0
3050	70	0
3051	11	0
3052	2	0
3053	200	200
3054	1	0
3055	1	0
3056	25	25
3057	3	3
3058	9	9
3059	6	0
3060	10	0
3061	135	0
3062	1	0
3063	136	0
3064	1	0
3065	17	0
3066	28	0
3067	105	0
3068	1	0
3069	2	0
3070	7	0
3071	3	3
3072	1	1
3073	15	14
3074	9	0
3075	25	0
3076	8	0
3077	31	0
3078	14	0
3079	3	0
3080	35	0
3081	6	0
3082	11	0
3083	8	0
3084	16	0
3085	10	0
3086	1	0
3087	41	25
3088	1	1
3089	2	2
3090	10	8
3091	15	0
3092	12	0
3093	15	0
3094	12	0
3095	4	0
3096	6	0
3097	2	0
3098	33	0
3099	1	0
3100	8	0
3101	17	0
3102	7	0
3103	8	0
3104	19	0
3105	1	0
3106	1	0
3107	69	69
3108	14	14
3109	13	13
3110	1	1
3111	4	0
3112	55	0
3113	5	0
3114	15	0
3115	200	0
3116	25	0
3117	1	0
3118	10	0
3119	14	0
3120	200	0
3121	70	0
3122	21	0
3123	1	0
3124	5	0
3125	1	0
3126	1	1
3127	3	0
3128	1	0
3129	77	0
3130	18	0
3131	16	0
3132	31	0
3133	16	0
3134	188	0
3135	6	0
3136	48	0
3137	20	0
3138	2	0
3139	9	0
3140	12	0
3141	44	0
3142	6	0
3143	1	0
3144	1	1
3145	15	0
3146	34	0
3147	5	0
3148	11	0
3149	4	0
3150	11	0
3151	1	0
3152	2	0
3153	24	0
3154	1	0
3155	72	0
3156	1	0
3157	9	8
3158	9	9
3159	16	4
3160	200	200
3161	30	0
3162	1	0
3163	28	0
3164	16	0
3165	46	0
3166	3	0
3167	38	0
3168	38	0
3169	9	0
3170	67	0
3171	1	0
3172	54	0
3173	14	0
3174	1	0
3175	16	0
3176	10	0
3177	3	0
3178	57	0
3179	2	0
3180	74	0
3181	42	0
3182	8	0
3183	4	0
3184	16	0
3185	20	0
3186	1	0
3187	63	0
3188	34	34
3189	1	0
3190	8	0
3191	1	0
3192	1	0
3193	43	0
3194	15	0
3195	22	0
3196	12	0
3197	4	0
3198	21	0
3199	120	71
3200	4	4
3201	8	7
3202	1	0
3203	1	0
3204	13	0
3205	15	0
3206	15	0
3207	18	0
3208	19	0
3209	3	0
3210	21	0
3211	7	0
3212	12	0
3213	20	0
3214	30	0
3215	24	0
3216	13	0
3217	94	0
3218	1	1
3219	3	3
3220	13	0
3221	4	0
3222	20	0
3223	98	0
3224	1	0
3225	29	0
3226	28	0
3227	44	0
3228	24	0
3229	28	0
3230	1	0
3231	24	0
3232	3	0
3233	18	0
3234	19	0
3235	1	0
3236	21	0
3237	24	0
3238	168	0
3239	1	0
3240	6	0
3241	1	0
3242	33	13
3243	64	12
3244	1	0
3245	34	0
3246	200	0
3247	13	0
3248	52	0
3249	1	0
3250	18	0
3251	26	0
3252	2	0
3253	13	0
3254	2	0
3255	28	0
3256	8	0
3257	1	0
3258	1	0
3259	24	0
3260	16	0
3261	28	0
3262	9	0
3263	26	0
3264	18	0
3265	3	0
3266	5	0
3267	21	0
3268	2	0
3269	1	0
3270	28	0
3271	8	0
3272	19	0
3273	27	0
3274	2	0
3275	41	41
3276	5	0
3277	9	9
3278	5	0
3279	11	0
3280	28	0
3281	22	0
3282	35	0
3283	7	0
3284	45	0
3285	2	0
3286	1	0
3287	28	0
3288	20	0
3289	6	0
3290	21	0
3291	27	0
3292	1	0
3293	23	0
3294	5	0
3295	1	0
3296	17	0
3297	200	140
3298	96	0
3299	30	0
3300	14	0
3301	1	0
3302	35	0
3303	1	0
3304	5	0
3305	11	0
3306	10	0
3307	14	0
3308	17	0
3309	4	0
3310	183	0
3311	4	0
3312	32	0
3313	1	0
3314	50	0
3315	13	0
3316	15	0
3317	26	0
3318	15	0
3319	20	0
3320	4	0
3321	3	0
3322	15	0
3323	23	0
3324	1	0
3325	21	0
3326	190	0
3327	6	0
3328	1	0
3329	3	0
3330	14	0
3331	39	0
3332	4	0
3333	6	0
3334	156	0
3335	25	0
3336	20	0
3337	1	0
3338	3	0
3339	21	0
3340	2	0
3341	19	1
3342	1	0
3343	38	0
3344	1	0
3345	20	0
3346	14	0
3347	15	0
3348	6	0
3349	16	0
3350	12	0
3351	12	0
3352	4	0
3353	2	0
3354	10	0
3355	3	0
3356	1	0
3357	1	0
3358	1	0
3359	1	0
3360	8	0
3361	8	0
3362	13	0
3363	30	18
3364	1	0
3365	7	0
3366	25	0
3367	160	0
3368	5	0
3369	11	0
3370	16	0
3371	6	0
3372	193	0
3373	9	0
3374	8	0
3375	11	0
3376	1	0
3377	3	0
3378	9	0
3379	1	0
3380	3	0
3381	8	0
3382	12	0
3383	3	0
3384	1	0
3385	9	0
3386	111	0
3387	58	0
3388	2	0
3389	155	0
3390	13	0
3391	195	0
3392	116	0
3393	53	0
3394	200	0
3395	200	0
3396	69	0
3397	11	0
3398	200	137
3399	13	9
3400	24	0
3401	200	0
3402	22	0
3403	4	0
3404	3	0
3405	1	0
3406	21	0
3407	119	0
3408	35	0
3409	200	0
3410	48	0
3411	5	0
3412	21	0
3413	200	0
3414	1	0
3415	31	0
3416	11	0
3417	17	0
3418	10	0
3419	11	0
3420	14	0
3421	14	0
3422	8	0
3423	70	0
3424	200	0
3425	26	0
3426	3	0
3427	1	0
3428	200	189
3429	1	0
3430	1	0
3431	1	0
3432	89	0
3433	148	144
3434	14	0
3435	1	0
3436	66	0
3437	15	0
3438	11	0
3439	8	0
3440	11	0
3441	1	0
3442	86	0
3443	122	0
3444	18	0
3445	19	0
3446	46	0
3447	1	0
3448	9	0
3449	1	0
3450	1	0
3451	200	0
3452	1	0
3453	200	0
3454	1	0
3455	2	0
3456	28	0
3457	130	0
3458	12	0
3459	59	0
3460	172	0
3461	9	0
3462	1	0
3463	1	0
3464	200	0
3465	200	0
3466	198	0
3467	5	0
3468	15	0
3469	25	0
3470	32	0
3471	29	0
3472	1	0
3473	14	0
3474	12	0
3475	29	0
3476	21	0
3477	5	0
3478	2	0
3479	4	0
3480	1	0
3481	16	0
3482	1	0
3483	5	0
3484	5	0
3485	14	0
3486	96	0
3487	6	0
3488	1	0
3489	51	0
3490	23	0
3491	200	0
3492	1	0
3493	7	0
3494	2	0
3495	73	0
3496	1	0
3497	8	7
3498	27	21
3499	6	0
3500	16	0
3501	20	0
3502	19	0
3503	7	0
3504	1	0
3505	32	0
3506	7	0
3507	12	0
3508	91	0
3509	9	0
3510	200	0
3511	1	0
3512	1	0
3513	200	0
3514	1	0
3515	27	0
3516	8	0
3517	14	0
3518	29	0
3519	51	0
3520	25	0
3521	9	0
3522	12	0
3523	1	0
3524	5	0
3525	32	0
3526	1	0
3527	23	0
3528	17	0
3529	12	0
3530	44	0
3531	1	0
3532	10	0
3533	171	0
3534	89	0
3535	7	0
3536	8	0
3537	1	0
3538	1	0
3539	21	0
3540	94	0
3541	13	0
3542	1	0
3543	12	10
3544	38	0
3545	6	0
3546	5	0
3547	200	0
3548	2	0
3549	14	0
3550	34	0
3551	14	0
3552	2	0
3553	20	0
3554	3	0
3555	38	0
3556	17	0
3557	6	0
3558	34	0
3559	101	0
3560	108	0
3561	35	0
3562	4	0
3563	4	0
3564	19	0
3565	13	0
3566	14	0
3567	200	0
3568	120	0
3569	89	0
3570	5	0
3571	30	0
3572	1	0
3573	3	0
3574	1	0
3575	24	0
3576	9	0
3577	5	0
3578	30	0
3579	3	0
3580	26	0
3581	7	0
3582	2	0
3583	16	0
3584	16	0
3585	14	0
3586	1	0
3587	4	0
3588	1	0
3589	1	0
3590	11	0
3591	1	0
3592	12	0
3593	16	0
3594	3	0
3595	18	0
3596	21	0
3597	13	0
3598	2	0
3599	65	0
3600	16	0
3601	2	0
3602	1	0
3603	25	0
3604	59	0
3605	9	0
3606	4	0
3607	4	0
3608	86	0
3609	5	0
3610	1	0
3611	1	0
3612	2	0
3613	200	0
3614	27	0
3615	21	0
3616	1	0
3617	139	0
3618	200	0
3619	12	0
3620	5	0
3621	68	0
3622	1	0
3623	18	0
3624	123	0
3625	6	0
3626	1	0
3627	1	0
3628	21	0
3629	16	0
3630	22	0
3631	1	0
3632	13	0
3633	1	0
3634	16	0
3635	1	0
3636	9	0
3637	200	0
3638	200	0
3639	10	0
3640	45	0
3641	1	0
3642	19	0
3643	10	0
3644	85	0
3645	96	0
3646	53	0
3647	31	0
3648	14	0
3649	10	0
3650	13	0
3651	14	0
3652	2	0
3653	1	0
3654	16	0
3655	51	0
3656	53	0
3657	1	0
3658	26	0
3659	1	0
3660	157	0
3661	151	0
3662	1	0
3663	3	0
3664	56	0
3665	2	0
3666	183	0
3667	17	0
3668	20	0
3669	3	0
3670	5	0
3671	20	0
3672	3	0
3673	7	0
3674	2	0
3675	8	0
3676	18	0
3677	15	0
3678	13	0
3679	20	0
3680	12	0
3681	13	0
3682	17	0
3683	34	0
3684	19	0
3685	56	0
3686	3	0
3687	7	0
3688	30	0
3689	6	0
3690	32	0
3691	26	0
3692	95	0
3693	23	0
3694	2	0
3695	16	0
3696	5	0
3697	80	0
3698	5	0
3699	1	0
3700	4	0
3701	33	0
3702	60	0
3703	160	0
3704	17	0
3705	42	0
3706	17	0
3707	69	0
3708	1	0
3709	15	0
3710	25	0
3711	5	0
3712	4	0
3713	1	0
3714	15	0
3715	3	0
3716	21	0
3717	11	0
3718	10	0
3719	14	0
3720	70	0
3721	1	0
3722	1	0
3723	86	0
3724	17	0
3725	10	0
3726	19	0
3727	20	0
3728	35	0
3729	17	0
3730	2	0
3731	1	0
3732	9	0
3733	11	0
3734	5	0
3735	16	0
3736	28	0
3737	51	0
3738	1	0
3739	4	0
3740	3	0
3741	68	0
3742	2	0
3743	3	0
3744	149	0
3745	3	0
3746	2	0
3747	6	0
3748	27	0
3749	7	0
3750	4	0
3751	138	0
3752	4	0
3753	2	0
3754	2	0
3755	19	0
3756	9	0
3757	9	0
3758	4	0
3759	1	0
3760	146	0
3761	9	0
3762	12	0
3763	6	0
3764	17	0
3765	14	0
3766	30	0
3767	59	0
3768	10	0
3769	13	0
3770	13	0
3771	1	0
3772	4	0
3773	14	0
3774	13	0
3775	31	0
3776	4	0
3777	35	0
3778	5	0
3779	37	0
3780	18	0
3781	13	0
3782	1	0
3783	46	0
3784	3	0
3785	29	0
3786	1	0
3787	200	0
3788	1	0
3789	200	0
3790	6	0
3791	1	0
3792	6	0
3793	200	0
3794	10	0
3795	200	0
3796	2	0
3797	29	0
3798	9	0
3799	1	0
3800	200	0
3801	9	0
3802	2	0
3803	11	0
3804	85	0
3805	8	0
3806	28	0
3807	1	0
3808	3	0
3809	11	0
3810	7	0
3811	9	0
3812	37	0
3813	1	0
3814	29	0
3815	1	0
3816	29	0
3817	200	0
3818	24	0
3819	25	0
3820	4	0
3821	19	0
3822	37	0
3823	21	0
3824	1	0
3825	1	0
3826	56	0
3827	5	0
3828	56	0
3829	10	0
3830	1	0
3831	33	0
3832	4	0
3833	5	0
3834	12	0
3835	146	0
3836	15	0
3837	17	0
3838	4	0
3839	6	0
3840	6	0
3841	51	0
3842	15	0
3843	81	0
3844	30	0
3845	200	0
3846	19	0
3847	3	0
3848	9	0
3849	1	0
3850	25	0
3851	30	0
3852	19	0
3853	186	0
3854	4	0
3855	2	0
3856	1	0
3857	1	0
3858	89	0
3859	24	0
3860	12	0
3861	11	0
3862	12	0
3863	96	0
3864	10	0
3865	1	0
3866	18	0
3867	3	0
3868	1	0
3869	1	0
3870	1	0
3871	1	0
3872	6	0
3873	19	0
3874	64	0
3875	3	0
3876	45	0
3877	1	0
3878	15	0
3879	1	0
3880	1	0
3881	8	0
3882	1	0
3883	2	0
3884	46	0
3885	1	0
3886	12	0
3887	1	0
3888	10	0
3889	10	0
3890	10	0
3891	41	0
3892	23	0
3893	6	0
3894	5	0
3895	19	0
3896	1	0
3897	3	0
3898	14	0
3899	29	0
3900	2	0
3901	7	0
3902	128	0
3903	21	0
3904	200	0
3905	1	0
3906	1	0
3907	4	0
3908	32	0
3909	200	0
3910	78	0
3911	3	0
3912	22	0
3913	6	6
3914	17	0
3915	12	0
3916	22	0
3917	129	0
3918	7	0
3919	2	0
3920	3	0
3921	16	0
3922	18	0
3923	31	0
3924	20	0
3925	17	0
3926	56	0
3927	10	0
3928	81	0
3929	8	0
3930	14	0
3931	2	0
3932	57	0
3933	1	0
3934	98	0
3935	145	0
3936	161	0
3937	95	0
3938	1	0
3939	17	0
3940	9	0
3941	1	0
3942	30	0
3943	38	0
3944	8	0
3945	2	0
3946	24	0
3947	1	0
3948	54	0
3949	8	0
3950	200	0
3951	2	0
3952	11	0
3953	69	0
3954	1	0
3955	200	0
3956	1	0
3957	22	0
3958	1	0
3959	6	0
3960	16	0
3961	14	0
3962	10	0
3963	4	0
3964	40	0
3965	81	0
3966	22	0
3967	16	0
3968	9	0
3969	4	0
3970	13	0
3971	1	0
3972	15	0
3973	2	0
3974	13	0
3975	14	0
3976	11	0
3977	12	0
3978	12	0
3979	9	0
3980	15	0
3981	138	0
3982	2	0
3983	11	0
3984	13	0
3985	200	0
3986	16	0
3987	2	0
3988	14	0
3989	1	0
3990	17	0
3991	39	0
3992	2	0
3993	1	0
3994	18	0
3995	16	0
3996	2	0
3997	15	0
3998	25	0
3999	27	0
4000	1	0
4001	191	0
4002	23	0
4003	43	0
4004	1	0
4005	15	0
4006	3	0
4007	17	0
4008	3	0
4009	23	0
4010	1	0
4011	6	0
4012	11	0
4013	5	0
4014	51	0
4015	27	0
4016	2	0
4017	6	0
4018	15	0
4019	25	0
4020	32	0
4021	13	0
4022	12	0
4023	13	0
4024	10	0
4025	18	0
4026	1	0
4027	17	0
4028	10	0
4029	7	0
4030	5	0
4031	9	0
4032	200	0
4033	20	0
4034	1	0
4035	27	0
4036	15	0
4037	1	1
4038	7	0
4039	7	0
4040	7	0
4041	31	0
4042	12	0
4043	4	0
4044	21	0
4045	14	0
4046	9	0
4047	14	0
4048	4	0
4049	5	0
4050	17	0
4051	42	0
4052	200	0
4053	10	0
4054	6	0
4055	3	0
4056	72	0
4057	65	0
4058	90	0
4059	12	0
4060	29	0
4061	3	0
4062	16	0
4063	94	0
4064	78	0
4065	3	0
4066	77	0
4067	31	0
4068	1	0
4069	200	0
4070	34	0
4071	6	0
4072	30	30
4073	6	0
4074	22	0
4075	26	0
4076	1	0
4077	2	0
4078	8	0
4079	9	0
4080	2	0
4081	106	0
4082	28	0
4083	10	0
4084	1	0
4085	3	0
4086	13	0
4087	2	0
4088	14	0
4089	1	0
4090	9	0
4091	100	0
4092	23	0
4093	4	0
4094	14	0
4095	17	0
4096	21	0
4097	80	0
4098	25	0
4099	56	0
4100	10	0
4101	3	0
4102	22	0
4103	115	0
4104	5	0
4105	40	0
4106	49	0
4107	8	0
4108	118	0
4109	41	0
4110	34	0
4111	30	0
4112	55	0
4113	28	0
4114	40	0
4115	44	0
4116	25	0
4117	65	0
4118	120	0
4119	51	0
4120	200	0
4121	1	0
4122	8	0
4123	4	0
4124	103	0
4125	9	0
